""	"LMD_S14.vs.total_S14"
"AC186888.2_FG006"	1.64289410095536
"AC186891.3_FG004"	0
"AC186891.3_FG005"	0
"AC186893.4_FG004"	0
"AC186894.3_FG002"	0
"AC186897.4_FG005"	0
"AC186897.4_FG006"	0
"AC186897.4_FG009"	-2.19657039320938
"AC186897.4_FG016"	0
"AC186902.4_FG001"	-2.01092310686972
"AC186902.4_FG002"	0
"AC186902.4_FG006"	0
"AC186902.4_FG009"	0
"AC186904.4_FG006"	0
"AC186904.4_FG007"	0
"AC186905.3_FG013"	0
"AC187032.5_FG003"	0
"AC187034.3_FG002"	0
"AC187037.4_FG005"	0
"AC187037.4_FG008"	0
"AC187038.3_FG003"	0
"AC187038.3_FG005"	0
"AC187039.3_FG005"	0
"AC187046.3_FG009"	0
"AC187047.5_FG006"	0
"AC187050.4_FG004"	-0.192116712369825
"AC187055.3_FG001"	0
"AC187055.3_FG006"	0
"AC187056.3_FG002"	0
"AC187057.3_FG001"	0
"AC187065.3_FG002"	0
"AC187065.3_FG003"	0
"AC187067.4_FG001"	0
"AC187072.4_FG001"	0
"AC187072.4_FG002"	0
"AC187073.4_FG007"	0
"AC187076.4_FG004"	0
"AC187078.3_FG002"	0
"AC187078.3_FG005"	0
"AC187080.3_FG006"	-2.23646088309598
"AC187080.3_FG007"	1.66945423101611
"AC187082.3_FG002"	0
"AC187082.3_FG003"	0
"AC187085.3_FG003"	0
"AC187086.3_FG001"	0
"AC187086.3_FG004"	0
"AC187087.4_FG001"	0
"AC187087.4_FG003"	0
"AC187088.3_FG002"	0
"AC187090.3_FG003"	0
"AC187090.3_FG004"	0
"AC187090.3_FG011"	0
"AC187091.5_FG001"	0
"AC187091.5_FG002"	0
"AC187092.6_FG003"	0
"AC187093.4_FG002"	0
"AC187094.4_FG002"	-0.876393402345393
"AC187094.4_FG005"	0
"AC187096.5_FG001"	-2.52660418714925
"AC187098.4_FG002"	0
"AC187098.4_FG003"	0
"AC187098.4_FG011"	-3.61362804822313
"AC187099.5_FG005"	0
"AC187100.4_FG001"	0
"AC187142.3_FG001"	0
"AC187142.3_FG007"	0
"AC187147.4_FG001"	0
"AC187147.4_FG002"	0
"AC187147.4_FG003"	0
"AC187153.4_FG002"	0
"AC187157.4_FG001"	-2.23625621604975
"AC187157.4_FG002"	-0.263303835113133
"AC187157.4_FG005"	-6.40258193059123
"AC187157.4_FG007"	0
"AC187160.3_FG003"	0
"AC187162.3_FG002"	0
"AC187205.3_FG001"	0
"AC187205.3_FG002"	0
"AC187205.3_FG003"	0
"AC187205.3_FG004"	0
"AC187207.3_FG001"	0
"AC187207.3_FG006"	0
"AC187207.3_FG010"	0
"AC187209.5_FG003"	0
"AC187209.5_FG010"	0
"AC187209.5_FG011"	0
"AC187211.4_FG005"	0
"AC187212.3_FG004"	-5.59072966615936
"AC187212.3_FG005"	0
"AC187212.3_FG009"	0
"AC187212.3_FG011"	0
"AC187215.4_FG001"	0
"AC187218.4_FG001"	-5.60464642251237
"AC187222.4_FG001"	-2.18508231359405
"AC187223.4_FG001"	0
"AC187223.4_FG004"	0
"AC187224.4_FG004"	0
"AC187232.2_FG004"	0
"AC187232.2_FG005"	0
"AC187235.3_FG002"	0
"AC187235.3_FG003"	0
"AC187237.3_FG004"	0
"AC187240.3_FG004"	0
"AC187241.4_FG001"	0
"AC187243.3_FG005"	-0.893576442191289
"AC187244.4_FG004"	0
"AC187245.3_FG002"	0
"AC187245.3_FG003"	0
"AC187248.6_FG001"	0
"AC187251.5_FG002"	0
"AC187251.5_FG003"	0
"AC187253.4_FG002"	0
"AC187254.6_FG001"	0
"AC187255.3_FG002"	0
"AC187256.3_FG001"	0
"AC187256.3_FG005"	0
"AC187260.3_FG007"	0
"AC187261.3_FG002"	0
"AC187262.4_FG007"	0
"AC187263.4_FG001"	0
"AC187266.3_FG001"	1.68456607888066
"AC187279.3_FG003"	0
"AC187279.3_FG004"	0
"AC187280.3_FG001"	0
"AC187281.4_FG002"	0
"AC187282.3_FG005"	0
"AC187283.3_FG005"	0
"AC187285.5_FG004"	0
"AC187286.4_FG004"	0
"AC187287.3_FG012"	0
"AC187340.3_FG002"	0
"AC187384.4_FG001"	0
"AC187388.4_FG001"	0
"AC187392.3_FG006"	-2.18543396626891
"AC187393.3_FG001"	0
"AC187394.3_FG004"	0
"AC187401.3_FG006"	0
"AC187404.3_FG003"	0
"AC187404.3_FG006"	0
"AC187404.3_FG008"	0
"AC187406.4_FG001"	0
"AC187408.3_FG003"	0
"AC187409.4_FG002"	-3.64999038506247
"AC187409.4_FG008"	0
"AC187460.4_FG001"	0
"AC187460.4_FG002"	0
"AC187469.3_FG004"	0
"AC187469.3_FG005"	0
"AC187475.4_FG002"	0
"AC187485.3_FG001"	0
"AC187547.4_FG010"	-3.18753535444659
"AC187551.3_FG002"	0
"AC187553.4_FG010"	-2.97210733434774
"AC187555.4_FG002"	-3.19738630256952
"AC187555.4_FG010"	0
"AC187556.4_FG001"	0
"AC187557.3_FG001"	0
"AC187559.2_FG006"	0
"AC187559.2_FG013"	0
"AC187560.5_FG003"	0
"AC187560.5_FG006"	0
"AC187565.4_FG003"	0
"AC187566.4_FG003"	0
"AC187567.4_FG004"	-2.2427057531553
"AC187568.4_FG009"	3.28167185009955
"AC187656.2_FG003"	0
"AC187656.2_FG005"	0
"AC187775.3_FG008"	0
"AC187779.3_FG006"	0
"AC187779.3_FG007"	0
"AC187782.4_FG008"	0
"AC187782.4_FG009"	-2.52660418714925
"AC187788.3_FG001"	0
"AC187788.3_FG008"	0
"AC187789.3_FG001"	0
"AC187792.3_FG008"	-0.568062860866689
"AC187793.3_FG001"	0
"AC187800.4_FG003"	0
"AC187802.3_FG001"	0
"AC187802.3_FG008"	0
"AC187802.3_FG010"	0
"AC187809.3_FG005"	0
"AC187809.3_FG006"	-2.24255753404181
"AC187813.3_FG001"	0
"AC187813.3_FG002"	0
"AC187813.3_FG004"	0
"AC187818.3_FG001"	0
"AC187818.3_FG004"	0
"AC187819.3_FG003"	0
"AC187820.2_FG001"	-2.56697336854698
"AC187820.2_FG007"	0
"AC187826.3_FG007"	0
"AC187826.3_FG009"	0
"AC187830.4_FG004"	0
"AC187831.3_FG002"	0
"AC187831.3_FG005"	0
"AC187840.3_FG002"	0
"AC187843.3_FG001"	0
"AC187843.3_FG006"	0
"AC187843.3_FG010"	0
"AC187843.3_FG012"	0
"AC187869.3_FG004"	0
"AC187870.3_FG002"	0
"AC187870.3_FG003"	0
"AC187872.3_FG005"	0
"AC187874.3_FG005"	0
"AC187875.3_FG006"	0
"AC187875.3_FG009"	0
"AC187879.3_FG001"	-2.18578571685146
"AC187881.4_FG005"	0
"AC187883.4_FG002"	0
"AC187883.4_FG004"	0
"AC187885.3_FG002"	0
"AC187885.3_FG005"	0
"AC187887.3_FG008"	0
"AC187891.3_FG001"	0
"AC187891.3_FG006"	0
"AC187893.3_FG003"	0
"AC187895.2_FG001"	0
"AC187895.2_FG002"	0
"AC187896.3_FG006"	0
"AC187897.3_FG002"	0
"AC187899.3_FG002"	0
"AC187901.4_FG002"	0
"AC187901.4_FG004"	0
"AC187902.3_FG006"	0
"AC187903.3_FG004"	0
"AC187904.3_FG004"	-2.18031018957501
"AC187910.5_FG002"	0
"AC187910.5_FG006"	0
"AC187911.3_FG004"	0
"AC187917.3_FG001"	-5.8308719322678
"AC187919.5_FG007"	0
"AC187919.5_FG010"	0
"AC187920.3_FG001"	0
"AC188000.3_FG003"	0
"AC188000.3_FG006"	-2.18543396626891
"AC188001.3_FG009"	0
"AC188003.3_FG011"	-5.43358118060367
"AC188003.3_FG012"	0
"AC188005.3_FG003"	0
"AC188008.3_FG005"	0
"AC188008.3_FG007"	0
"AC188008.3_FG008"	0
"AC188010.3_FG002"	0
"AC188010.3_FG003"	0
"AC188011.3_FG001"	0
"AC188013.3_FG001"	0
"AC188015.4_FG001"	0
"AC188019.3_FG001"	0
"AC188020.3_FG002"	0
"AC188023.3_FG005"	0.816999870975207
"AC188023.3_FG011"	0
"AC188024.3_FG003"	0
"AC188024.3_FG005"	0
"AC188027.3_FG005"	0
"AC188033.3_FG007"	0
"AC188036.3_FG001"	0
"AC188036.3_FG003"	0
"AC188125.3_FG006"	0
"AC188127.3_FG005"	0
"AC188128.3_FG002"	0
"AC188128.3_FG004"	-2.58897742451035
"AC188129.4_FG001"	0
"AC188132.3_FG008"	0
"AC188134.2_FG009"	-2.52660418714925
"AC188134.2_FG011"	-2.2546028850253
"AC188144.2_FG006"	0
"AC188195.2_FG003"	0
"AC188195.2_FG004"	0
"AC188195.2_FG005"	0
"AC188195.2_FG006"	0
"AC188197.3_FG001"	0
"AC188296.3_FG004"	-3.01694478108568
"AC188296.3_FG006"	0
"AC188396.5_FG002"	0
"AC188582.3_FG002"	0
"AC188583.4_FG003"	0
"AC188583.4_FG004"	0
"AC188612.3_FG009"	0
"AC188613.4_FG003"	0
"AC188709.3_FG001"	0
"AC188710.4_FG001"	0
"AC188710.4_FG006"	1.66938328643904
"AC188710.4_FG008"	0
"AC188713.2_FG003"	0
"AC188713.2_FG005"	0
"AC188714.3_FG006"	0
"AC188715.3_FG001"	0
"AC188716.3_FG008"	0
"AC188718.3_FG004"	0
"AC188718.3_FG005"	0
"AC188718.3_FG006"	0
"AC188718.3_FG011"	0
"AC188718.3_FG015"	-2.96821153137695
"AC188719.3_FG003"	0
"AC188720.3_FG007"	0
"AC188720.3_FG010"	0
"AC188721.3_FG001"	-2.20534560357058
"AC188721.3_FG002"	0
"AC188721.3_FG004"	0
"AC188722.3_FG002"	0
"AC188723.3_FG001"	1.64289410095536
"AC188724.3_FG006"	0
"AC188727.3_FG003"	0
"AC188727.3_FG005"	0
"AC188729.3_FG003"	0
"AC188731.3_FG004"	0
"AC188734.3_FG004"	0
"AC188735.3_FG001"	0
"AC188737.4_FG003"	0
"AC188738.4_FG004"	0
"AC188738.4_FG006"	0
"AC188742.3_FG002"	0
"AC188744.3_FG003"	0
"AC188744.3_FG005"	0
"AC188744.3_FG008"	0
"AC188744.3_FG009"	0
"AC188745.3_FG001"	0
"AC188746.2_FG001"	0
"AC188749.4_FG001"	0
"AC188749.4_FG005"	0
"AC188751.3_FG004"	0
"AC188751.3_FG005"	0
"AC188752.3_FG006"	-4.5601994315166
"AC188752.3_FG008"	0
"AC188752.3_FG011"	-4.52200790436599
"AC188753.3_FG003"	0
"AC188753.3_FG004"	-3.9140098110276
"AC188753.3_FG005"	0
"AC188753.3_FG007"	0
"AC188754.3_FG002"	-4.85627287358883
"AC188755.3_FG001"	0
"AC188755.3_FG002"	0
"AC188755.3_FG003"	0
"AC188756.2_FG002"	-2.18578571685146
"AC188756.2_FG004"	0
"AC188757.4_FG004"	0
"AC188759.3_FG004"	0
"AC188759.3_FG010"	0
"AC188776.3_FG001"	0
"AC188823.3_FG007"	0
"AC188824.2_FG003"	0
"AC188826.3_FG002"	0
"AC188827.4_FG001"	0
"AC188827.4_FG012"	0
"AC188831.3_FG003"	0
"AC188831.3_FG005"	-2.14312891298971
"AC188831.3_FG006"	0
"AC188831.3_FG008"	0
"AC188831.3_FG013"	0
"AC188832.5_FG001"	0
"AC188832.5_FG005"	0
"AC188834.4_FG001"	0
"AC188837.3_FG003"	0
"AC188838.3_FG005"	0
"AC188839.3_FG001"	0
"AC188839.3_FG003"	0
"AC188843.3_FG011"	0
"AC188964.3_FG002"	0
"AC188964.3_FG003"	0
"AC188965.3_FG008"	0
"AC188966.3_FG002"	0
"AC188970.3_FG001"	0
"AC188970.3_FG007"	0
"AC188970.3_FG008"	0
"AC188972.3_FG003"	0
"AC188978.3_FG008"	0
"AC188986.3_FG002"	0
"AC188987.3_FG004"	0
"AC188987.3_FG006"	0
"AC188987.3_FG007"	0
"AC189038.3_FG004"	-0.507657486879587
"AC189039.3_FG003"	0
"AC189039.3_FG013"	2.41876020546247
"AC189041.2_FG005"	0
"AC189044.2_FG002"	0
"AC189048.2_FG001"	0
"AC189052.3_FG003"	0
"AC189054.3_FG004"	0
"AC189056.3_FG001"	0
"AC189057.3_FG002"	0
"AC189060.4_FG003"	0
"AC189060.4_FG004"	0
"AC189060.4_FG007"	0
"AC189061.3_FG004"	-2.52660418714925
"AC189062.2_FG001"	0
"AC189062.2_FG005"	-2.19864416863538
"AC189077.3_FG002"	0
"AC189078.3_FG004"	0
"AC189078.3_FG005"	0
"AC189078.3_FG008"	0
"AC189084.3_FG002"	0
"AC189090.3_FG001"	0
"AC189091.2_FG001"	0
"AC189091.2_FG002"	0
"AC189100.4_FG002"	0
"AC189279.2_FG003"	0
"AC189280.3_FG001"	0
"AC189280.3_FG002"	0
"AC189280.3_FG004"	0
"AC189284.3_FG003"	0
"AC189694.3_FG003"	0
"AC189699.4_FG001"	0
"AC189699.4_FG002"	0
"AC189744.3_FG005"	-2.41606197567867
"AC189745.3_FG001"	0
"AC189749.2_FG003"	0
"AC189750.4_FG004"	-4.15557990745792
"AC189752.3_FG002"	0
"AC189752.3_FG003"	0
"AC189752.3_FG004"	0
"AC189753.3_FG002"	-3.16105038406891
"AC189754.3_FG004"	0
"AC189755.3_FG004"	0
"AC189760.3_FG001"	0
"AC189760.3_FG002"	0
"AC189760.3_FG003"	0
"AC189762.3_FG001"	0
"AC189765.3_FG004"	0
"AC189766.3_FG001"	0
"AC189768.3_FG005"	0
"AC189770.3_FG002"	0
"AC189770.3_FG004"	0
"AC189771.3_FG001"	0
"AC189772.3_FG002"	0
"AC189773.3_FG001"	0
"AC189773.3_FG002"	-5.23425472406996
"AC189774.4_FG003"	0
"AC189774.4_FG004"	0
"AC189778.3_FG004"	0
"AC189781.3_FG004"	0
"AC189782.2_FG005"	0
"AC189783.3_FG004"	0
"AC189784.3_FG003"	0
"AC189785.3_FG009"	0
"AC189787.3_FG001"	0
"AC189790.2_FG002"	0
"AC189790.2_FG003"	0
"AC189792.3_FG002"	-2.18509414318326
"AC189792.3_FG005"	-2.23298750809257
"AC189794.3_FG003"	0
"AC189795.3_FG001"	1.60196489935183
"AC189796.3_FG004"	-2.18578571685146
"AC189798.3_FG001"	0
"AC189798.3_FG006"	0
"AC189879.3_FG003"	-3.95287663021339
"AC189882.3_FG006"	0
"AC189883.3_FG002"	0
"AC190035.1_FG004"	0
"AC190035.1_FG005"	0
"AC190225.2_FG001"	0
"AC190480.1_FG007"	0
"AC190482.1_FG001"	0
"AC190483.1_FG003"	0
"AC190483.1_FG005"	0
"AC190485.1_FG004"	0
"AC190485.1_FG005"	0
"AC190486.1_FG003"	0
"AC190488.1_FG003"	0
"AC190489.1_FG013"	0
"AC190490.1_FG005"	0
"AC190491.1_FG002"	-3.21165407808532
"AC190493.1_FG001"	0
"AC190493.1_FG002"	0
"AC190494.1_FG019"	-0.343173066618845
"AC190496.1_FG002"	0
"AC190498.1_FG007"	0
"AC190499.1_FG002"	0
"AC190499.1_FG003"	2.45850071354377
"AC190503.1_FG002"	0
"AC190504.1_FG003"	0
"AC190504.1_FG005"	0
"AC190507.1_FG001"	-0.37233193859476
"AC190507.1_FG004"	0
"AC190507.1_FG007"	0
"AC190515.1_FG002"	0
"AC190516.1_FG002"	0
"AC190516.1_FG003"	0
"AC190518.1_FG002"	0
"AC190522.1_FG005"	-3.16932299001279
"AC190526.3_FG004"	1.77615979894617
"AC190527.4_FG001"	0
"AC190528.3_FG002"	0
"AC190533.4_FG006"	0
"AC190537.2_FG002"	0
"AC190538.2_FG005"	0
"AC190539.2_FG004"	0
"AC190544.2_FG004"	0
"AC190545.3_FG001"	0
"AC190547.3_FG005"	0
"AC190549.3_FG004"	0
"AC190550.3_FG005"	-2.18578571685146
"AC190554.3_FG005"	0
"AC190554.3_FG008"	0
"AC190558.3_FG003"	0
"AC190560.2_FG002"	0
"AC190561.3_FG002"	0
"AC190561.3_FG007"	0
"AC190565.2_FG003"	0
"AC190570.3_FG003"	-2.1850866741489
"AC190572.4_FG001"	0
"AC190573.3_FG001"	0
"AC190576.2_FG002"	0
"AC190579.4_FG009"	0
"AC190579.4_FG011"	0
"AC190582.4_FG011"	0
"AC190586.3_FG001"	0
"AC190587.3_FG005"	-5.08317908102406
"AC190588.3_FG003"	0
"AC190588.3_FG009"	1.71681173665295
"AC190589.2_FG001"	0
"AC190589.2_FG002"	0
"AC190590.3_FG001"	0
"AC190590.3_FG002"	0
"AC190597.4_FG002"	0
"AC190605.2_FG003"	-1.55574786019677
"AC190606.2_FG004"	0
"AC190609.3_FG001"	-2.52738370396457
"AC190609.3_FG002"	0.566338543879015
"AC190609.3_FG003"	-1.97051387336381
"AC190609.3_FG004"	-1.19677912246821
"AC190609.3_FG005"	0
"AC190612.3_FG002"	0
"AC190613.3_FG001"	-2.25441697240857
"AC190614.3_FG004"	-2.40270568211919
"AC190618.4_FG002"	0
"AC190620.3_FG004"	0
"AC190621.2_FG002"	0
"AC190621.2_FG003"	0
"AC190623.3_FG001"	0.634365558179012
"AC190623.3_FG002"	0
"AC190623.3_FG004"	0
"AC190628.4_FG007"	-5.50684574808061
"AC190630.2_FG001"	0
"AC190631.4_FG001"	0
"AC190632.2_FG004"	0
"AC190634.1_FG005"	0
"AC190636.3_FG005"	0
"AC190638.3_FG001"	0
"AC190638.3_FG006"	0
"AC190640.4_FG002"	0
"AC190640.4_FG006"	0
"AC190643.4_FG011"	0
"AC190652.3_FG001"	-3.53025557331127
"AC190652.3_FG003"	0
"AC190652.3_FG004"	0
"AC190659.4_FG003"	0
"AC190659.4_FG004"	0
"AC190659.4_FG007"	0
"AC190665.3_FG006"	0
"AC190667.1_FG001"	0
"AC190667.1_FG004"	0
"AC190671.4_FG003"	0
"AC190671.4_FG008"	0
"AC190672.3_FG003"	0
"AC190673.3_FG004"	0
"AC190675.3_FG002"	0
"AC190675.3_FG003"	0
"AC190677.3_FG003"	0
"AC190682.3_FG014"	0
"AC190684.3_FG001"	0
"AC190685.3_FG005"	0
"AC190688.3_FG006"	0
"AC190693.1_FG009"	0
"AC190695.3_FG001"	0
"AC190695.3_FG003"	0
"AC190700.3_FG002"	0
"AC190701.3_FG001"	0
"AC190704.3_FG001"	0
"AC190710.4_FG001"	0
"AC190713.3_FG001"	0
"AC190713.3_FG004"	0
"AC190716.3_FG001"	0
"AC190716.3_FG005"	0
"AC190719.2_FG001"	0
"AC190719.2_FG003"	0
"AC190721.3_FG003"	0
"AC190724.3_FG004"	0
"AC190728.3_FG002"	0
"AC190733.2_FG007"	0
"AC190734.2_FG001"	4.28057456465466
"AC190734.2_FG003"	0
"AC190734.2_FG006"	-2.24441746015044
"AC190734.2_FG008"	0
"AC190740.2_FG002"	0
"AC190740.2_FG003"	0
"AC190740.2_FG004"	-0.519806680042383
"AC190743.3_FG005"	0
"AC190743.3_FG009"	0
"AC190743.3_FG012"	-5.89907891613504
"AC190744.2_FG001"	0
"AC190744.2_FG002"	0
"AC190744.2_FG003"	-0.819493699526112
"AC190744.2_FG009"	0
"AC190744.2_FG010"	0
"AC190747.2_FG005"	0
"AC190749.3_FG001"	0
"AC190749.3_FG006"	0
"AC190750.2_FG009"	0
"AC190750.2_FG014"	-0.877934224953106
"AC190751.4_FG003"	0
"AC190751.4_FG008"	0
"AC190752.2_FG002"	-2.6210436514086
"AC190752.2_FG003"	0
"AC190752.2_FG007"	0
"AC190753.4_FG002"	0
"AC190755.2_FG003"	0
"AC190756.4_FG007"	0
"AC190757.3_FG001"	0
"AC190757.3_FG003"	0
"AC190761.3_FG002"	1.63325087357524
"AC190762.3_FG006"	0
"AC190763.3_FG002"	0
"AC190765.3_FG003"	0
"AC190766.2_FG002"	0
"AC190771.2_FG003"	-3.56292156714994
"AC190771.2_FG006"	0
"AC190771.2_FG008"	0
"AC190771.2_FG010"	0
"AC190772.4_FG008"	0
"AC190772.4_FG011"	0
"AC190775.2_FG002"	0
"AC190775.2_FG003"	0
"AC190778.2_FG004"	0
"AC190786.4_FG001"	0
"AC190788.2_FG001"	0
"AC190788.2_FG004"	-2.54044943472699
"AC190788.2_FG005"	-3.23527327356311
"AC190788.2_FG007"	1.69713104418724
"AC190789.3_FG001"	0
"AC190789.3_FG002"	0
"AC190789.3_FG005"	0
"AC190792.2_FG006"	0
"AC190798.3_FG011"	0
"AC190799.2_FG001"	0
"AC190799.2_FG010"	0
"AC190801.3_FG002"	0
"AC190801.3_FG005"	0.232525250456954
"AC190801.3_FG006"	0
"AC190803.2_FG001"	0
"AC190803.2_FG003"	0
"AC190803.2_FG004"	0
"AC190807.2_FG001"	0
"AC190807.2_FG004"	0
"AC190808.2_FG002"	0
"AC190809.2_FG002"	0
"AC190811.1_FG003"	0
"AC190811.1_FG007"	0
"AC190812.3_FG006"	0
"AC190813.3_FG004"	0
"AC190813.3_FG006"	0
"AC190813.3_FG011"	-2.92552554742687
"AC190813.3_FG015"	0
"AC190816.3_FG002"	0.998977818994047
"AC190816.3_FG007"	-7.03897517924408
"AC190818.2_FG010"	1.69699239850218
"AC190821.2_FG002"	0
"AC190822.2_FG001"	0
"AC190822.2_FG003"	0
"AC190829.3_FG002"	-5.33661346613627
"AC190832.2_FG003"	-1.86878627283818
"AC190832.2_FG005"	-3.52900654424077
"AC190832.2_FG006"	0
"AC190834.3_FG005"	0
"AC190835.3_FG001"	2.4176473519455
"AC190837.3_FG013"	0
"AC190841.2_FG007"	0
"AC190843.2_FG001"	0
"AC190844.2_FG006"	0
"AC190845.2_FG001"	0
"AC190847.3_FG006"	0
"AC190850.3_FG004"	0
"AC190851.3_FG003"	0
"AC190851.3_FG005"	0
"AC190853.3_FG004"	0
"AC190858.3_FG001"	-0.542660799110214
"AC190858.3_FG004"	0
"AC190858.3_FG005"	0
"AC190859.3_FG006"	0
"AC190860.2_FG006"	0
"AC190860.2_FG008"	2.50438262317598
"AC190864.4_FG002"	0
"AC190866.3_FG001"	0
"AC190870.3_FG001"	0
"AC190870.3_FG003"	0
"AC190872.2_FG001"	0
"AC190872.2_FG003"	0
"AC190878.3_FG005"	0
"AC190879.4_FG001"	0
"AC190882.3_FG001"	0
"AC190883.2_FG005"	0
"AC190885.4_FG006"	0
"AC190886.3_FG006"	0
"AC190890.3_FG003"	0
"AC190896.3_FG005"	0
"AC190899.2_FG003"	-2.52660418714925
"AC190900.2_FG003"	0
"AC190900.2_FG004"	0
"AC190902.2_FG005"	-2.97236271955979
"AC190907.3_FG003"	0
"AC190909.3_FG001"	0
"AC190909.3_FG002"	0
"AC190909.3_FG003"	-5.31653234880007
"AC190909.3_FG004"	-4.94169274333817
"AC190910.2_FG001"	0
"AC190913.3_FG002"	0
"AC190915.3_FG007"	0
"AC190918.3_FG002"	0
"AC190918.3_FG006"	0
"AC190920.3_FG007"	0
"AC190922.3_FG003"	0
"AC190922.3_FG007"	-3.78219752018902
"AC190925.2_FG002"	0
"AC190928.1_FG001"	0
"AC190932.3_FG008"	0
"AC190933.3_FG004"	-2.85691610525879
"AC190934.3_FG003"	0
"AC190935.2_FG001"	0
"AC190936.1_FG004"	0
"AC190940.3_FG005"	0
"AC190950.2_FG004"	0
"AC190954.3_FG006"	0
"AC190959.3_FG004"	0
"AC190963.1_FG002"	0
"AC190966.3_FG011"	0
"AC190968.2_FG001"	0
"AC190968.2_FG009"	0.697796761643757
"AC190970.2_FG002"	0
"AC190971.3_FG003"	0
"AC190975.3_FG004"	0
"AC190976.3_FG003"	0
"AC190978.3_FG007"	0
"AC190980.4_FG006"	0
"AC190981.2_FG007"	-2.4686467039303
"AC190983.3_FG001"	0
"AC190983.3_FG002"	0
"AC190985.3_FG006"	-3.85562037660718
"AC190990.2_FG002"	0
"AC190990.2_FG005"	0
"AC190991.3_FG001"	-1.32511985083708
"AC190992.2_FG009"	0
"AC190996.4_FG001"	0
"AC190999.2_FG004"	-2.24353708618555
"AC191000.3_FG001"	0
"AC191009.3_FG004"	0.30490038492218
"AC191012.2_FG001"	0
"AC191015.2_FG004"	0
"AC191019.2_FG002"	0
"AC191023.2_FG007"	0
"AC191028.3_FG001"	0
"AC191037.3_FG009"	0
"AC191039.3_FG002"	0
"AC191040.2_FG001"	0
"AC191040.2_FG002"	0
"AC191042.4_FG001"	0
"AC191045.3_FG006"	0
"AC191046.2_FG002"	0
"AC191048.2_FG006"	0
"AC191049.3_FG006"	0
"AC191049.3_FG007"	0
"AC191050.3_FG003"	0
"AC191050.3_FG006"	0
"AC191052.3_FG007"	0
"AC191054.3_FG002"	0
"AC191055.3_FG007"	0
"AC191057.2_FG001"	0
"AC191064.3_FG007"	0
"AC191067.3_FG005"	0
"AC191069.3_FG004"	-2.38009961472523
"AC191069.3_FG007"	0
"AC191070.3_FG002"	-2.18578571685146
"AC191070.3_FG004"	0
"AC191070.3_FG006"	0.763107416142715
"AC191071.3_FG001"	0
"AC191072.3_FG006"	0
"AC191073.2_FG001"	0
"AC191073.2_FG003"	0
"AC191078.2_FG001"	0
"AC191078.2_FG002"	0
"AC191091.1_FG005"	-2.194188631503
"AC191096.2_FG001"	0
"AC191096.2_FG002"	0
"AC191096.2_FG004"	0
"AC191097.3_FG007"	0
"AC191097.3_FG010"	0
"AC191098.3_FG002"	0
"AC191107.4_FG001"	0
"AC191107.4_FG002"	0
"AC191109.3_FG001"	0
"AC191113.2_FG002"	-2.22958403176776
"AC191114.3_FG001"	0
"AC191114.3_FG005"	0
"AC191115.3_FG002"	0
"AC191118.3_FG001"	0
"AC191119.2_FG004"	0
"AC191121.3_FG002"	0
"AC191122.4_FG005"	0
"AC191122.4_FG011"	0
"AC191125.3_FG003"	0
"AC191127.5_FG006"	0
"AC191134.2_FG001"	0
"AC191135.3_FG002"	0
"AC191138.2_FG002"	0
"AC191145.3_FG008"	0
"AC191147.3_FG002"	0
"AC191176.3_FG002"	0
"AC191246.3_FG002"	0
"AC191246.3_FG004"	0
"AC191246.3_FG006"	0
"AC191247.3_FG003"	0
"AC191249.2_FG007"	0
"AC191251.3_FG002"	0
"AC191251.3_FG005"	3.01299869147023
"AC191253.3_FG004"	0
"AC191254.3_FG001"	0
"AC191254.3_FG003"	-2.97361452483784
"AC191255.2_FG003"	0
"AC191256.3_FG001"	0
"AC191257.3_FG002"	-2.96728988882878
"AC191257.3_FG006"	0
"AC191257.3_FG010"	0
"AC191261.3_FG005"	0
"AC191262.2_FG006"	0
"AC191263.3_FG005"	0
"AC191264.3_FG002"	0
"AC191264.3_FG003"	0
"AC191269.3_FG005"	0
"AC191271.2_FG002"	0
"AC191271.2_FG005"	0
"AC191272.3_FG003"	0
"AC191273.3_FG003"	0
"AC191273.3_FG007"	0
"AC191273.3_FG009"	0
"AC191276.2_FG002"	0
"AC191276.2_FG003"	0
"AC191277.3_FG003"	0
"AC191278.3_FG001"	0
"AC191279.2_FG001"	0
"AC191279.2_FG003"	0
"AC191281.3_FG002"	0
"AC191281.3_FG003"	0
"AC191283.3_FG004"	-4.27976807499966
"AC191287.2_FG001"	0
"AC191287.2_FG003"	0
"AC191293.3_FG004"	0
"AC191296.3_FG003"	0
"AC191297.3_FG002"	0
"AC191297.3_FG004"	0
"AC191301.3_FG002"	0
"AC191304.3_FG002"	0
"AC191304.3_FG012"	0
"AC191305.3_FG002"	0
"AC191306.3_FG002"	0
"AC191306.3_FG004"	-5.61097290477746
"AC191315.2_FG003"	0
"AC191317.3_FG009"	-6.53869788047981
"AC191318.3_FG004"	0
"AC191320.2_FG003"	0
"AC191321.3_FG001"	0
"AC191321.3_FG002"	0
"AC191324.3_FG002"	0
"AC191325.3_FG005"	0
"AC191325.3_FG006"	0
"AC191326.2_FG006"	0
"AC191328.3_FG002"	0
"AC191330.3_FG001"	0
"AC191330.3_FG009"	0
"AC191331.3_FG002"	1.19455781041253
"AC191331.3_FG004"	0
"AC191333.3_FG010"	0
"AC191334.1_FG001"	0
"AC191337.4_FG008"	0
"AC191338.3_FG002"	0
