""	"BS.S4.vs.M.S4"	"BS.S9.vs.M.S9"	"BS.S14.vs.M.S14"
"GRMZM2G086573"	1	1	1
"GRMZM2G086577"	0.998961242830801	0.165463012459436	0.420308646443144
"GRMZM2G086583"	0.996451447015187	1	0.86762864019874
"GRMZM2G086587"	0.553577956045698	0.621758420898707	0.501888301454525
"GRMZM2G086590"	1	0.777211751604692	1
"GRMZM2G086604"	0.996451447015187	0.52647961800265	0.626972335365286
"GRMZM2G086614"	1	1	0.97613126991059
"GRMZM2G086616"	1	1	1
"GRMZM2G086619"	1	0.777211751604692	1
"GRMZM2G086628"	1	1	1
"GRMZM2G086636"	0.944685130900921	1	1
"GRMZM2G086637"	1	0.562154062702578	1
"GRMZM2G086641"	0.790013677499824	0.777211751604692	1
"GRMZM2G086648"	1	0.861515602265933	1
"GRMZM2G086656"	0.422364039513065	1	0.93810199727452
"GRMZM2G086669"	0.502371719450794	0.0109823489797654	0.849387542802172
"GRMZM2G086702"	1	1	1
"GRMZM2G086706"	1	1	1
"GRMZM2G086707"	1	1	1
"GRMZM2G086710"	1	1	1
"GRMZM2G086714"	0.891923345263452	0.305582567343747	1
"GRMZM2G086723"	1	1	1
"GRMZM2G086727"	1	1	0.93810199727452
"GRMZM2G086730"	0.996451447015187	0.777211751604692	1
"GRMZM2G086746"	1	1	1
"GRMZM2G086750"	0.472081432969916	0.777211751604692	0.240238406268107
"GRMZM2G086757"	0.52107828279937	0.719189867181485	1
"GRMZM2G086761"	0.0486465352838183	0.837244250418743	1
"GRMZM2G086763"	4.68217159467898e-09	7.29091896910485e-36	1.92991410425908e-09
"GRMZM2G086766"	1	0.0624380741095989	0.750370055112543
"GRMZM2G086768"	1	1	1
"GRMZM2G086773"	1	0.777211751604692	1
"GRMZM2G086777"	1	1	1
"GRMZM2G086779"	0.722773621740556	0.807279273616251	1
"GRMZM2G086788"	1	4.62945555768727e-08	2.76757654204112e-06
"GRMZM2G086789"	0.423373206063983	1	0.00597895925919501
"GRMZM2G086801"	0.346672221116675	0.0430717414863081	0.707700209081315
"GRMZM2G086805"	0.863866883102645	1	1
"GRMZM2G086827"	1	1	1
"GRMZM2G086832"	1	1	1
"GRMZM2G086835"	9.88115269515562e-07	1.06948312210375e-34	7.25174375587667e-08
"GRMZM2G086841"	1	0.000270346447223648	0.301103471958873
"GRMZM2G086845"	0.342602855371696	0.0690621426555099	1.01574895650979e-05
"GRMZM2G086856"	0.996451447015187	1	1
"GRMZM2G086869"	0.996451447015187	0.845034851970763	3.73416920855506e-05
"GRMZM2G086871"	1	1	1
"GRMZM2G086873"	1	0.503983702107839	1
"GRMZM2G086876"	0.77621858346241	0.777211751604692	0.195950593320935
"GRMZM2G086880"	1	1	1
"GRMZM2G086882"	4.73794223081955e-06	0.00115008911386986	2.79180844017356e-06
"GRMZM2G086887"	0.706785257547177	0.562154062702578	1
"GRMZM2G086892"	1	0.777211751604692	0.93810199727452
"GRMZM2G086897"	0.0861462789740737	0.777211751604692	1
"GRMZM2G086902"	1	1	1
"GRMZM2G086904"	1	0.664389621825367	1
"GRMZM2G086906"	0.586141414389734	0.870493168364061	0.000384481307394492
"GRMZM2G086915"	1	1	1
"GRMZM2G086920"	0.481279453817011	1	0.229074964296204
"GRMZM2G086925"	0.769304038827989	1	1
"GRMZM2G086930"	1	1	1
"GRMZM2G086934"	0.996451447015187	0.205122494460021	1
"GRMZM2G086935"	0.962679699275899	1	0.938533224914275
"GRMZM2G086937"	1	1	0.946454184691402
"GRMZM2G086940"	1	0.135665623757439	0.594834880673424
"GRMZM2G086943"	1	1	1
"GRMZM2G086946"	1	1	0.624154840544396
"GRMZM2G086949"	1	0.471970375690342	1
"GRMZM2G086952"	1	0.353218903377583	1
"GRMZM2G086964"	1	0.645234294557377	0.00729885395325704
"GRMZM2G086971"	1	1	1
"GRMZM2G086985"	1	1	1
"GRMZM2G086992"	1	1	0.000281025086987783
"GRMZM2G086994"	1	1	1
"GRMZM2G087016"	1	1	1
"GRMZM2G087020"	0.996451447015187	0.777211751604692	1
"GRMZM2G087030"	1	1	0.63083446556458
"GRMZM2G087032"	0.373625482814188	0.558131466048539	0.410661922631399
"GRMZM2G087040"	1	1	1
"GRMZM2G087041"	0.335402968087582	0.09590862264215	0.662578097263804
"GRMZM2G087048"	0.996451447015187	1	1
"GRMZM2G087049"	1	1	1
"GRMZM2G087059"	0.357446539186887	0.0438217868555058	0.841342604492664
"GRMZM2G087063"	1	0.259000331000132	0.282647240574818
"GRMZM2G087068"	0.0975298396898721	0.0185888779491021	1
"GRMZM2G087069"	1	0.777211751604692	0.629939711704033
"GRMZM2G087078"	1	1	1
"GRMZM2G087079"	0.125672755488756	0.00546828860577829	0.575965754448254
"GRMZM2G087081"	1	0.980939346576673	1.18043494458947e-06
"GRMZM2G087083"	1	1	1
"GRMZM2G087094"	0.00136240885529514	0.0070571330682956	0.608601344104525
"GRMZM2G087095"	1	1	1
"GRMZM2G087097"	0.114740106872803	0.777211751604692	0.368778327564449
"GRMZM2G087101"	1	1	1
"GRMZM2G087103"	0.0161675396784895	1.86370509710287e-17	0.0343767563627392
"GRMZM2G087105"	0.0486465352838183	0.000422019305263508	0.846929297173488
"GRMZM2G087109"	1	1	0.624154840544396
"GRMZM2G087111"	0.996451447015187	1	1
"GRMZM2G087117"	1	0.662649660374818	0.993682140653661
"GRMZM2G087128"	1	0.777211751604692	1
"GRMZM2G087129"	0.996451447015187	1	0.267473522866971
"GRMZM2G087137"	1	0.220125604774176	1
"GRMZM2G087144"	1	1	1
"GRMZM2G087146"	0.999452276833734	0.806982803372294	1
"GRMZM2G087150"	1	0.566815407974984	1
"GRMZM2G087157"	0.996451447015187	0.562154062702578	1
"GRMZM2G087161"	0.544827812716135	0.562154062702578	0.93810199727452
"GRMZM2G087165"	1	1	1
"GRMZM2G087169"	0.768230113805663	0.777211751604692	1
"GRMZM2G087172"	1	0.12635725852108	0.364540090575772
"GRMZM2G087180"	1	0.0916461421761302	1
"GRMZM2G087184"	1	1	1
"GRMZM2G087186"	1	0.782083499144335	0.42500025793912
"GRMZM2G087192"	1	0.777211751604692	1
"GRMZM2G087196"	1	0.0272354655024171	1
"GRMZM2G087197"	1	0.777211751604692	0.93810199727452
"GRMZM2G087201"	1	0.417437118743435	1
"GRMZM2G087206"	0.0104535857353806	4.24262632907196e-05	0.00947017809013052
"GRMZM2G087207"	0.0214245184150913	1	1
"GRMZM2G087212"	0.877309102117485	0.777211751604692	1
"GRMZM2G087222"	0.996451447015187	1	1
"GRMZM2G087226"	1	0.00984594492645688	1.11569885598105e-06
"GRMZM2G087228"	1	1	1
"GRMZM2G087233"	0.902547442054344	1	1
"GRMZM2G087243"	1	0.670787283628423	1
"GRMZM2G087245"	0.605668022056732	1.15633685130553e-06	0.0017702877493634
"GRMZM2G087254"	0.996451447015187	1	0.998873163438772
"GRMZM2G087256"	1	0.777211751604692	1
"GRMZM2G087259"	1	0.497742550974629	0.244881302452973
"GRMZM2G087267"	1	1	0.261490950669036
"GRMZM2G087275"	1	0.0223721847594006	0.289492863400762
"GRMZM2G087291"	1	0.395338071633488	0.567684645034243
"GRMZM2G087312"	0.567816858194182	0.600498582867888	1
"GRMZM2G087316"	1	1	1
"GRMZM2G087322"	1	1	1
"GRMZM2G087323"	1	1	1
"GRMZM2G087326"	0.601622278590071	1	0.0433232306499939
"GRMZM2G087328"	0.244107226513176	1	1
"GRMZM2G087332"	1	1	1
"GRMZM2G087350"	1	1	1
"GRMZM2G087364"	0.996451447015187	0.777211751604692	1
"GRMZM2G087377"	0.701392553957847	1	1
"GRMZM2G087383"	1	1	1
"GRMZM2G087386"	1	1	1
"GRMZM2G087392"	1	1	1
"GRMZM2G087395"	1	1	1
"GRMZM2G087406"	1	1	1
"GRMZM2G087409"	1	1	1
"GRMZM2G087413"	1	1	1
"GRMZM2G087416"	1	1	1
"GRMZM2G087426"	1	1	1
"GRMZM2G087433"	1	0.777211751604692	0.93810199727452
"GRMZM2G087435"	1	0.099176146325426	0.976180458529576
"GRMZM2G087441"	1	1	0.93810199727452
"GRMZM2G087444"	1	0.777211751604692	1
"GRMZM2G087445"	1	1	1
"GRMZM2G087451"	1	0.355995698556252	0.0330501878823443
"GRMZM2G087459"	0.376093764303458	7.2275722864758e-05	1.69909908234969e-06
"GRMZM2G087462"	1	1	1
"GRMZM2G087463"	0.813650883031302	0.78755746849255	1
"GRMZM2G087469"	1	1	1
"GRMZM2G087472"	0.996451447015187	1	1
"GRMZM2G087479"	0.996451447015187	1	0.446910427912447
"GRMZM2G087482"	1	1	0.93810199727452
"GRMZM2G087484"	1	1	1
"GRMZM2G087495"	1	0.426324678509508	1
"GRMZM2G087503"	1	0.822837245751002	1
"GRMZM2G087507"	1	1	0.340088356065845
"GRMZM2G087510"	1	0.777211751604692	1
"GRMZM2G087512"	1	1	1
"GRMZM2G087513"	1	1	1
"GRMZM2G087515"	1	1	1
"GRMZM2G087525"	1	1	1
"GRMZM2G087531"	1	0.121145465424412	1
"GRMZM2G087538"	1	1	1
"GRMZM2G087549"	0.353813088536635	0.904807026301043	1
"GRMZM2G087552"	1	0.697099899236731	1
"GRMZM2G087556"	1	0.777211751604692	0.775913984821244
"GRMZM2G087570"	0.623292483133994	0.15938360939799	0.401599259407397
"GRMZM2G087575"	0.996451447015187	1	0.93810199727452
"GRMZM2G087579"	1	1	1
"GRMZM2G087582"	1	1	1
"GRMZM2G087585"	1	1	1
"GRMZM2G087590"	0.000857737133083375	0.00241477407176548	0.000244541865549431
"GRMZM2G087598"	0.409982860730158	6.72886782755799e-08	0.00944243852901889
"GRMZM2G087600"	0.996451447015187	0.276651947582626	0.161663098349346
"GRMZM2G087605"	1	1	1
"GRMZM2G087608"	1	1	1
"GRMZM2G087612"	1	0.146507647179547	0.498866537157957
"GRMZM2G087619"	1	1	1
"GRMZM2G087625"	0.996451447015187	1	1
"GRMZM2G087628"	0.955582575515111	0.00839580254752507	1
"GRMZM2G087635"	1	0.19831129033428	1
"GRMZM2G087651"	9.94384977119395e-06	4.60068914826074e-08	0.0302925264554709
"GRMZM2G087655"	0.693320076577542	1	0.00271579245782038
"GRMZM2G087658"	1	1	1
"GRMZM2G087662"	0.287946396229587	0.50505515946421	0.93810199727452
"GRMZM2G087671"	1	0.340493967983433	0.93810199727452
"GRMZM2G087675"	1	1	0.458759412490235
"GRMZM2G087678"	1.22069399245163e-05	1	0.571369763339434
"GRMZM2G087679"	1	1	1
"GRMZM2G087692"	1	0.333784779148056	1
"GRMZM2G087712"	1	1	1
"GRMZM2G087714"	0.505513700799135	1	1
"GRMZM2G087719"	0.996451447015187	1	0.800222983952878
"GRMZM2G087724"	1	1	1
"GRMZM2G087728"	1	1	1
"GRMZM2G087740"	0.790013677499824	0.777211751604692	0.93810199727452
"GRMZM2G087741"	1	1	1
"GRMZM2G087746"	1	1	1
"GRMZM2G087749"	0.996451447015187	1	1
"GRMZM2G087753"	0.463011045358488	0.777211751604692	0.539671354042172
"GRMZM2G087758"	0.996451447015187	1	1
"GRMZM2G087759"	1	1	0.93810199727452
"GRMZM2G087766"	1	1	1
"GRMZM2G087768"	0.289420716407076	1	1
"GRMZM2G087769"	1	1	0.12610341932959
"GRMZM2G087787"	0.417976525030927	1	0.37618439593226
"GRMZM2G087792"	1	0.777211751604692	1
"GRMZM2G087795"	1	1	1
"GRMZM2G087798"	1	1	1
"GRMZM2G087804"	0.000190116050052457	4.71097265162158e-22	8.29456802959351e-11
"GRMZM2G087806"	1	1	0.499374757119585
"GRMZM2G087809"	0.810589641591545	0.582338288567051	0.644911117043965
"GRMZM2G087817"	1	1	1
"GRMZM2G087824"	0.996451447015187	1	1
"GRMZM2G087827"	0.996451447015187	1	0.0105779049344173
"GRMZM2G087831"	1	1	1
"GRMZM2G087845"	1	1	1
"GRMZM2G087850"	1	0.146907791281266	0.00140959717767702
"GRMZM2G087870"	0.000564272085521261	1.23383155901217e-07	0.0133372244352084
"GRMZM2G087875"	1	0.780945482343294	0.176832699369728
"GRMZM2G087878"	1	0.777211751604692	1
"GRMZM2G087880"	1	1	1
"GRMZM2G087893"	0.996451447015187	0.562154062702578	1
"GRMZM2G087896"	2.8090395785286e-06	0.0189301301436698	0.197606183080281
"GRMZM2G087899"	1	0.562154062702578	0.93810199727452
"GRMZM2G087901"	0.64815095233265	1	0.0385587101302785
"GRMZM2G087913"	1	1	1
"GRMZM2G087918"	1	1	0.775408833256552
"GRMZM2G087921"	1	1	1
"GRMZM2G087924"	1	1	1
"GRMZM2G087944"	1	1	0.624154840544396
"GRMZM2G087955"	1	0.000745975574577942	0.000502080854214072
"GRMZM2G087961"	1	1	1
"GRMZM2G087966"	1	1	1
"GRMZM2G087967"	1	1	1
"GRMZM2G087969"	1	1	1
"GRMZM2G088000"	0.790013677499824	0.562154062702578	1
"GRMZM2G088004"	1	1	1
"GRMZM2G088005"	1	1	1
"GRMZM2G088007"	1	0.777211751604692	1
"GRMZM2G088014"	1	0.777211751604692	1
"GRMZM2G088018"	1	0.777211751604692	1
"GRMZM2G088020"	0.996451447015187	0.777211751604692	1
"GRMZM2G088028"	1	1	1
"GRMZM2G088053"	2.378323048174e-08	2.05967016168871e-29	3.02341165845862e-09
"GRMZM2G088060"	0.0007646366419825	0.864376651209931	0.470240253213363
"GRMZM2G088064"	4.55166486315756e-15	6.42757253439361e-08	0.0191299104824627
"GRMZM2G088083"	0.460916521057398	1	1
"GRMZM2G088086"	1	1	1
"GRMZM2G088088"	1	0.562154062702578	0.54905119022529
"GRMZM2G088096"	1	1	1
"GRMZM2G088106"	1	1	1
"GRMZM2G088112"	1	1	1
"GRMZM2G088114"	1	0.000290239932936031	0.00789758778227197
"GRMZM2G088121"	1	1	1
"GRMZM2G088124"	1	1	1
"GRMZM2G088132"	1	0.000453961962503344	1
"GRMZM2G088138"	0.450469444457239	0.00108490658835517	0.0251762652705949
"GRMZM2G088140"	0.750928377367237	0.7328865467641	0.137880235615905
"GRMZM2G088153"	1	1	1
"GRMZM2G088162"	1	1	0.945918873414247
"GRMZM2G088166"	1	1	1
"GRMZM2G088169"	1	0.0674223767045959	0.470127044675032
"GRMZM2G088189"	0.694576720586389	0.777211751604692	1
"GRMZM2G088196"	6.68193179728891e-05	2.77423054580856e-08	7.74962448033729e-06
"GRMZM2G088208"	1	1	1
"GRMZM2G088209"	1	1	1
"GRMZM2G088212"	1.16431061635979e-17	1.80562688751496e-34	4.37619514981115e-05
"GRMZM2G088218"	1	0.160411953869578	1
"GRMZM2G088228"	1	1	1
"GRMZM2G088231"	1	0.12121748705665	1
"GRMZM2G088235"	1	1	1
"GRMZM2G088242"	1	1	0.93810199727452
"GRMZM2G088243"	1	1	1
"GRMZM2G088245"	1	1	1
"GRMZM2G088258"	0.398758438244101	0.88271620765226	1
"GRMZM2G088261"	1	0.978616117938242	1
"GRMZM2G088273"	1	1	1
"GRMZM2G088281"	1	1	1
"GRMZM2G088286"	1	0.777211751604692	1
"GRMZM2G088290"	0.902232898810128	1	1
"GRMZM2G088291"	1	0.777828341573873	1
"GRMZM2G088293"	1	1	1
"GRMZM2G088299"	0.00372903609942141	8.62748439792042e-07	1
"GRMZM2G088305"	1	0.777211751604692	1
"GRMZM2G088309"	1	0.777211751604692	1
"GRMZM2G088312"	0.729667245104043	0.560847952814061	1
"GRMZM2G088313"	1	0.104362103119599	0.0336246568855909
"GRMZM2G088317"	0.996451447015187	0.00368684012034713	0.682517312279362
"GRMZM2G088320"	0.686662943716398	0.777211751604692	0.768834649255691
"GRMZM2G088331"	0.135210374028361	0.00849482315278972	0.93810199727452
"GRMZM2G088336"	0.00478753554947112	0.000830867072249495	7.13396879366072e-07
"GRMZM2G088343"	0.571355369351701	0.161808026716207	1
"GRMZM2G088348"	1	1	1
"GRMZM2G088349"	0.172709610360318	1	0.617078274628817
"GRMZM2G088356"	1	0.000432812353173956	5.69219519477224e-06
"GRMZM2G088358"	1	0.366217723663335	1
"GRMZM2G088361"	1	8.60464357471178e-08	1
"GRMZM2G088365"	1	1	1
"GRMZM2G088371"	1	1	1
"GRMZM2G088375"	1	1	0.93810199727452
"GRMZM2G088391"	0.996451447015187	0.777211751604692	1
"GRMZM2G088396"	1	0.0230909073718919	1.05967676003271e-05
"GRMZM2G088397"	0.996451447015187	0.777211751604692	1
"GRMZM2G088409"	0.584578329478293	0.579284717936285	0.93810199727452
"GRMZM2G088413"	0.996451447015187	0.664212539317406	0.93810199727452
"GRMZM2G088415"	1	1	1
"GRMZM2G088427"	1	1	1
"GRMZM2G088436"	1	0.130993149241125	1
"GRMZM2G088440"	1	0.777211751604692	1
"GRMZM2G088441"	1	1	1
"GRMZM2G088443"	1	1	1
"GRMZM2G088448"	1	1	1
"GRMZM2G088469"	0.513889586012147	2.12704765424113e-09	1
"GRMZM2G088473"	1	1	1
"GRMZM2G088478"	1	1	1
"GRMZM2G088482"	0.778591435572328	1	0.927284739714346
"GRMZM2G088487"	0.000879603615974852	1	0.431465369636872
"GRMZM2G088490"	1	0.777211751604692	1
"GRMZM2G088501"	0.784826693618774	0.445956024955514	1.50901451037204e-14
"GRMZM2G088511"	0.00167624833840419	0.293045827112165	0.00168708026911583
"GRMZM2G088524"	2.8078323056942e-10	2.30305037123464e-42	1
"GRMZM2G088531"	1	1	1
"GRMZM2G088533"	1	1	0.93810199727452
"GRMZM2G088536"	1	1	1
"GRMZM2G088539"	1	0.371827028595544	1
"GRMZM2G088543"	0.636484659772743	0.0715400847717833	0.359979594279259
"GRMZM2G088549"	0.317133530583301	1	1
"GRMZM2G088565"	1	0.0694120696665455	1
"GRMZM2G088585"	1	1	1
"GRMZM2G088590"	1	0.0173799802491497	0.000210499101524984
"GRMZM2G088601"	0.106445164676232	6.91153229834823e-11	0.00297850080511596
"GRMZM2G088613"	0.996451447015187	0.562154062702578	1
"GRMZM2G088626"	1	1	1
"GRMZM2G088627"	1	1.2825249039293e-11	4.77115831379022e-06
"GRMZM2G088648"	0.996451447015187	0.0698715561764562	0.93810199727452
"GRMZM2G088653"	0.379185632438111	0.993121889017534	1
"GRMZM2G088664"	1	1	1
"GRMZM2G088669"	0.545618503959951	2.15326423971086e-05	0.0244938004119555
"GRMZM2G088678"	1	1	1
"GRMZM2G088683"	1	0.0072830924342318	1
"GRMZM2G088689"	0.610332872144085	2.40870901855133e-31	1.17815892064129e-18
"GRMZM2G088706"	1	1	1
"GRMZM2G088726"	1	1	1
"GRMZM2G088727"	0.601096938331776	0.787700388017531	1
"GRMZM2G088736"	1	0.777211751604692	1
"GRMZM2G088737"	1	1	1
"GRMZM2G088747"	1	1	1
"GRMZM2G088752"	1	1	1
"GRMZM2G088753"	0.000224529081361561	1.14522997668698e-27	0.283588324210147
"GRMZM2G088761"	1	0.777211751604692	1
"GRMZM2G088765"	1	1	1
"GRMZM2G088778"	1	0.777211751604692	0.93810199727452
"GRMZM2G088783"	0.996451447015187	1	1
"GRMZM2G088791"	1	1	1
"GRMZM2G088793"	1	1	1
"GRMZM2G088795"	1	1	1
"GRMZM2G088797"	0.790013677499824	1	1
"GRMZM2G088819"	0.718046690779467	1	1
"GRMZM2G088828"	1	0.713256676462265	1
"GRMZM2G088834"	0.996451447015187	0.3177014615396	0.790447200482341
"GRMZM2G088843"	1	1	1
"GRMZM2G088845"	1	1	1
"GRMZM2G088847"	1	1	0.00606809195059829
"GRMZM2G088849"	0.996451447015187	2.07742687082481e-07	0.000210638555383707
"GRMZM2G088860"	1	1	1
"GRMZM2G088861"	1	1	1
"GRMZM2G088865"	1	1	1
"GRMZM2G088870"	1	0.355337651114037	0.239579694477078
"GRMZM2G088874"	1	1	1
"GRMZM2G088880"	0.0156274396173709	1	1.84837719792903e-05
"GRMZM2G088896"	1	0.777211751604692	1
"GRMZM2G088907"	1	1	1
"GRMZM2G088919"	0.996451447015187	1	1
"GRMZM2G088930"	1	1	1
"GRMZM2G088951"	0.790013677499824	1	1
"GRMZM2G088961"	0.996451447015187	0.0225226989445695	1
"GRMZM2G088964"	0.996451447015187	0.562154062702578	1
"GRMZM2G088965"	1	1	1
"GRMZM2G088971"	0.265601985330099	0.448355458908543	0.662167779009097
"GRMZM2G088974"	1	1	0.392215253599977
"GRMZM2G088980"	1	0.562154062702578	1
"GRMZM2G088983"	0.996451447015187	0.562154062702578	0.93810199727452
"GRMZM2G088994"	1	1	1
"GRMZM2G088995"	1	1	0.309683830230646
"GRMZM2G089001"	1	1	0.596626328436261
"GRMZM2G089010"	0.996451447015187	1	0.0271872063355304
"GRMZM2G089017"	0.996451447015187	1	1
"GRMZM2G089021"	0.784242377193068	1	1
"GRMZM2G089029"	1	1	1
"GRMZM2G089037"	1	1	1
"GRMZM2G089047"	0.996451447015187	1	1
"GRMZM2G089050"	1	1	1
"GRMZM2G089056"	1	0.777211751604692	1
"GRMZM2G089078"	1	1	1
"GRMZM2G089079"	1	1	1
"GRMZM2G089086"	1	0.777211751604692	1
"GRMZM2G089092"	0.384918605923102	0.792316567503351	1
"GRMZM2G089097"	1	0.562154062702578	1
"GRMZM2G089102"	0.996451447015187	0.777211751604692	1
"GRMZM2G089106"	0.00376908712127008	7.05716876866696e-17	0.637292618630819
"GRMZM2G089118"	1	1	1
"GRMZM2G089119"	0.000861499892412962	0.00299186896297481	0.93810199727452
"GRMZM2G089121"	0.622639171972503	0.813632217386482	1
"GRMZM2G089126"	1	0.777211751604692	1
"GRMZM2G089128"	1	1	1
"GRMZM2G089132"	0.365370379141278	6.65845943216945e-09	0.148944536633825
"GRMZM2G089133"	0.387013103843449	0.777211751604692	1
"GRMZM2G089136"	1	0.71145035034056	0.890646486676008
"GRMZM2G089137"	1	0.777211751604692	1
"GRMZM2G089141"	1	1	1
"GRMZM2G089143"	0.996451447015187	1	1
"GRMZM2G089147"	1	0.637087040170067	0.514054366328933
"GRMZM2G089149"	0.451915021418989	1	1
"GRMZM2G089159"	0.73799596743111	1	0.0149714327275521
"GRMZM2G089163"	1	0.712724313231073	0.476807176036352
"GRMZM2G089174"	1	1	1
"GRMZM2G089193"	0.505513700799135	0.128687746022709	1
"GRMZM2G089218"	1	0.647709292222353	1
"GRMZM2G089230"	1	0.777211751604692	1
"GRMZM2G089231"	1	1	0.93810199727452
"GRMZM2G089238"	1	0.777211751604692	1
"GRMZM2G089241"	0.890196832632474	0.777211751604692	1
"GRMZM2G089244"	1	1	1
"GRMZM2G089248"	1	0.0285626281970215	0.239801748398731
"GRMZM2G089249"	0.790013677499824	1	0.350416865967498
"GRMZM2G089259"	1	0.0339045452794091	1
"GRMZM2G089266"	1	1	1
"GRMZM2G089273"	1	0.777211751604692	1
"GRMZM2G089282"	0.701392553957847	0.00205743486604154	0.481510926495232
"GRMZM2G089285"	1	0.777211751604692	1
"GRMZM2G089288"	0.69238189650307	0.469375435519053	0.168068883392145
"GRMZM2G089291"	1	1	1
"GRMZM2G089294"	1	1	1
"GRMZM2G089296"	1	0.110099080617681	0.438260166528811
"GRMZM2G089302"	1	1	1
"GRMZM2G089304"	0.996451447015187	1	0.93810199727452
"GRMZM2G089308"	1	3.09169010158461e-05	0.983843547379451
"GRMZM2G089317"	0.996451447015187	0.318441645766213	1
"GRMZM2G089343"	1	1	1
"GRMZM2G089350"	1	1	0.836093726391817
"GRMZM2G089351"	0.529509505052036	0.000393243797178108	0.0731943298627644
"GRMZM2G089355"	0.704086141588593	1	0.752235161161671
"GRMZM2G089357"	1	1	0.624154840544396
"GRMZM2G089359"	1	1	1
"GRMZM2G089361"	1	1	1
"GRMZM2G089365"	0.852763887054839	0.000407271992852808	0.0300173241090853
"GRMZM2G089396"	1	1	1
"GRMZM2G089397"	1	1	0.93810199727452
"GRMZM2G089400"	0.685877878356141	0.0181091739854224	0.169604504946416
"GRMZM2G089404"	1	0.531528564213876	0.812754804582411
"GRMZM2G089406"	0.536825643460346	1	0.247612457236583
"GRMZM2G089409"	1	1	1
"GRMZM2G089417"	1	1	1
"GRMZM2G089421"	0.673507468280682	0.364507849901777	0.0231268014499256
"GRMZM2G089425"	1	0.777211751604692	1
"GRMZM2G089442"	1	1	1
"GRMZM2G089448"	0.996451447015187	3.15669354025579e-06	0.133131283807937
"GRMZM2G089454"	0.00358686306365123	0.6474848600184	0.946427033241753
"GRMZM2G089461"	1	0.777211751604692	1
"GRMZM2G089466"	0.692358649565784	1	0.841550920207071
"GRMZM2G089472"	1	1	1
"GRMZM2G089482"	1	1	0.368014429959913
"GRMZM2G089484"	0.0426564608935194	0.000586805309785918	0.00403262302889941
"GRMZM2G089491"	1	1	1
"GRMZM2G089493"	0.996451447015187	1	0.93810199727452
"GRMZM2G089498"	1	0.963448409563226	1
"GRMZM2G089501"	0.0465884831294944	0.00194951042647197	0.000336552616829339
"GRMZM2G089506"	0.146337996826918	0.451420997000342	1
"GRMZM2G089507"	0.896420309218563	0.015221086997569	1
"GRMZM2G089517"	1	1	1
"GRMZM2G089525"	0.548550079467721	1	1
"GRMZM2G089528"	0.0312652027461887	0.00153859070826104	0.00461263174603577
"GRMZM2G089536"	1	0.777211751604692	0.93810199727452
"GRMZM2G089549"	0.888427951048277	0.982842846796091	1
"GRMZM2G089553"	0.496005988453003	0.0779608479702834	0.176374495725102
"GRMZM2G089556"	1	1	1
"GRMZM2G089557"	0.0715585374010149	0.777211751604692	1
"GRMZM2G089562"	0.996451447015187	0.507634571391501	0.238770801201966
"GRMZM2G089565"	1	0.562154062702578	1
"GRMZM2G089567"	1	0.997285009433393	1
"GRMZM2G089574"	6.41077210232603e-15	1.28705294109887e-34	0.61949910957846
"GRMZM2G089575"	1	0.646696641220001	1
"GRMZM2G089596"	1	0.777211751604692	1
"GRMZM2G089598"	1	1	1
"GRMZM2G089599"	1	1	1
"GRMZM2G089609"	1	1	1
"GRMZM2G089618"	1	1	1
"GRMZM2G089619"	1	1	1
"GRMZM2G089625"	1	1	1
"GRMZM2G089630"	1	0.777211751604692	0.888568680657329
"GRMZM2G089631"	1	0.00423108371957314	1
"GRMZM2G089636"	0.996451447015187	1	1
"GRMZM2G089638"	0.0739445338194948	0.20206292332286	1
"GRMZM2G089640"	1	0.777211751604692	1
"GRMZM2G089644"	1	1	0.93810199727452
"GRMZM2G089655"	1	0.560486763495013	0.624154840544396
"GRMZM2G089662"	1	1	1
"GRMZM2G089673"	0.374666927436845	1	1
"GRMZM2G089676"	0.0140599860763746	1	0.226492169085159
"GRMZM2G089686"	1	1	1
"GRMZM2G089688"	1	0.777211751604692	1
"GRMZM2G089690"	1	1	1
"GRMZM2G089696"	1	2.34148036840889e-07	0.0131631664637354
"GRMZM2G089698"	0.687766741030613	1	0.0234242717796846
"GRMZM2G089699"	1	1	1
"GRMZM2G089713"	0.0164959523333215	0.188382862239999	0.93810199727452
"GRMZM2G089720"	1	0.777211751604692	1
"GRMZM2G089721"	1	1	1
"GRMZM2G089729"	1	1	1
"GRMZM2G089736"	0.294427448702441	8.24979012312439e-08	1.22335740931391e-08
"GRMZM2G089741"	1	0.777211751604692	1
"GRMZM2G089743"	0.654611080366926	1	1
"GRMZM2G089750"	0.633909229575147	0.328782529144567	0.942191611309489
"GRMZM2G089767"	1	1	0.111364515524916
"GRMZM2G089776"	1	0.777211751604692	1
"GRMZM2G089782"	1	1	1
