""	"LMD_S14.vs.total_S14"
"AC187034.3_FG002"	1
"AC187037.4_FG005"	1
"AC187037.4_FG008"	1
"AC187038.3_FG003"	1
"AC187038.3_FG005"	1
"AC187039.3_FG005"	1
"AC187046.3_FG009"	1
"AC187047.5_FG006"	1
"AC187050.4_FG004"	1
"AC187055.3_FG001"	1
"AC187055.3_FG006"	1
"AC187056.3_FG002"	1
"AC187057.3_FG001"	1
"AC187065.3_FG002"	1
"AC187065.3_FG003"	1
"AC187067.4_FG001"	1
"AC187072.4_FG001"	1
"AC187072.4_FG002"	1
"AC187073.4_FG007"	1
"AC187076.4_FG004"	1
"AC187078.3_FG002"	1
"AC187078.3_FG005"	1
"AC187080.3_FG006"	0.722751306184432
"AC187080.3_FG007"	1
"AC187082.3_FG002"	1
"AC187082.3_FG003"	1
"AC187085.3_FG003"	1
"AC187086.3_FG001"	1
"AC187086.3_FG004"	1
"AC187087.4_FG001"	1
"AC187087.4_FG003"	1
"AC187088.3_FG002"	1
"AC187090.3_FG003"	1
"AC187090.3_FG004"	1
"AC187090.3_FG011"	1
"AC187091.5_FG001"	1
"AC187091.5_FG002"	1
"AC187092.6_FG003"	1
"AC187093.4_FG002"	1
"AC187094.4_FG002"	1
"AC187094.4_FG005"	1
"AC187096.5_FG001"	0.697603894350517
"AC187098.4_FG002"	1
"AC187098.4_FG003"	1
"AC187098.4_FG011"	0.0020649270986202
"AC187099.5_FG005"	1
"AC187100.4_FG001"	1
"AC187142.3_FG001"	1
"AC187142.3_FG007"	1
"AC187147.4_FG001"	1
"AC187147.4_FG002"	1
"AC187147.4_FG003"	1
"AC187153.4_FG002"	1
"AC187157.4_FG001"	0.722751306184432
"AC187157.4_FG002"	1
"AC187157.4_FG005"	1.83927425734892e-07
"AC187157.4_FG007"	1
"AC187160.3_FG003"	1
"AC187162.3_FG002"	1
"AC187205.3_FG001"	1
"AC187205.3_FG002"	1
"AC187205.3_FG003"	1
"AC187205.3_FG004"	1
"AC187207.3_FG001"	1
"AC187207.3_FG006"	1
"AC187207.3_FG010"	1
"AC187209.5_FG003"	1
"AC187209.5_FG010"	1
"AC187209.5_FG011"	1
"AC187211.4_FG005"	1
"AC187212.3_FG004"	0.0106021607542982
"AC187212.3_FG005"	1
"AC187212.3_FG009"	1
"AC187212.3_FG011"	1
"AC187215.4_FG001"	1
"AC187218.4_FG001"	0.000182485879220117
"AC187222.4_FG001"	0.731526141194842
"AC187223.4_FG001"	1
"AC187223.4_FG004"	1
"AC187224.4_FG004"	1
"AC187232.2_FG004"	1
"AC187232.2_FG005"	1
"AC187235.3_FG002"	1
"AC187235.3_FG003"	1
"AC187237.3_FG004"	1
"AC187240.3_FG004"	1
"AC187241.4_FG001"	1
"AC187243.3_FG005"	1
"AC187244.4_FG004"	1
"AC187245.3_FG002"	1
"AC187245.3_FG003"	1
"AC187248.6_FG001"	1
"AC187251.5_FG002"	1
"AC187251.5_FG003"	1
"AC187253.4_FG002"	1
"AC187254.6_FG001"	1
"AC187255.3_FG002"	1
"AC187256.3_FG001"	1
"AC187256.3_FG005"	1
"AC187260.3_FG007"	1
"AC187261.3_FG002"	1
"AC187262.4_FG007"	1
"AC187263.4_FG001"	1
"AC187266.3_FG001"	1
"AC187279.3_FG003"	1
"AC187279.3_FG004"	1
"AC187280.3_FG001"	1
"AC187281.4_FG002"	1
"AC187282.3_FG005"	1
"AC187283.3_FG005"	1
"AC187285.5_FG004"	1
"AC187286.4_FG004"	1
"AC187287.3_FG012"	1
"AC187340.3_FG002"	1
"AC187384.4_FG001"	1
"AC187388.4_FG001"	1
"AC187392.3_FG006"	0.731526141194842
"AC187393.3_FG001"	1
"AC187394.3_FG004"	1
"AC187401.3_FG006"	1
"AC187404.3_FG003"	1
"AC187404.3_FG006"	1
"AC187404.3_FG008"	1
"AC187406.4_FG001"	1
"AC187408.3_FG003"	1
"AC187409.4_FG002"	0.475669963112844
"AC187409.4_FG008"	1
"AC187460.4_FG001"	1
"AC187460.4_FG002"	1
"AC187469.3_FG004"	1
"AC187469.3_FG005"	1
"AC187475.4_FG002"	1
"AC187485.3_FG001"	1
"AC187547.4_FG010"	0.357296503342465
"AC187551.3_FG002"	1
"AC187553.4_FG010"	0.262616730935218
"AC187555.4_FG002"	0.367046871977722
"AC187555.4_FG010"	1
"AC187556.4_FG001"	1
"AC187557.3_FG001"	1
"AC187559.2_FG006"	1
"AC187559.2_FG013"	1
"AC187560.5_FG003"	1
"AC187560.5_FG006"	1
"AC187565.4_FG003"	1
"AC187566.4_FG003"	1
"AC187567.4_FG004"	0.717776669989764
"AC187568.4_FG009"	0.456095222152043
"AC187656.2_FG003"	1
"AC187656.2_FG005"	1
"AC187775.3_FG008"	1
"AC187779.3_FG006"	1
"AC187779.3_FG007"	1
"AC187782.4_FG008"	1
"AC187782.4_FG009"	0.697603894350517
"AC187788.3_FG001"	1
"AC187788.3_FG008"	1
"AC187789.3_FG001"	1
"AC187792.3_FG008"	1
"AC187793.3_FG001"	1
"AC187800.4_FG003"	1
"AC187802.3_FG001"	1
"AC187802.3_FG008"	1
"AC187802.3_FG010"	1
"AC187809.3_FG005"	1
"AC187809.3_FG006"	0.717776669989764
"AC187813.3_FG001"	1
"AC187813.3_FG002"	1
"AC187813.3_FG004"	1
"AC187818.3_FG001"	1
"AC187818.3_FG004"	1
"AC187819.3_FG003"	1
"AC187820.2_FG001"	0.513611971577892
"AC187820.2_FG007"	1
"AC187826.3_FG007"	1
"AC187826.3_FG009"	1
"AC187830.4_FG004"	1
"AC187831.3_FG002"	1
"AC187831.3_FG005"	1
"AC187840.3_FG002"	1
"AC187843.3_FG001"	1
"AC187843.3_FG006"	1
"AC187843.3_FG010"	1
"AC187843.3_FG012"	1
"AC187869.3_FG004"	1
"AC187870.3_FG002"	1
"AC187870.3_FG003"	1
"AC187872.3_FG005"	1
"AC187874.3_FG005"	1
"AC187875.3_FG006"	1
"AC187875.3_FG009"	1
"AC187879.3_FG001"	0.731526141194842
"AC187881.4_FG005"	1
"AC187883.4_FG002"	1
"AC187883.4_FG004"	1
"AC187885.3_FG002"	1
"AC187885.3_FG005"	1
"AC187887.3_FG008"	1
"AC187891.3_FG001"	1
"AC187891.3_FG006"	1
"AC187893.3_FG003"	1
"AC187895.2_FG001"	1
"AC187895.2_FG002"	1
"AC187896.3_FG006"	1
"AC187897.3_FG002"	1
"AC187899.3_FG002"	1
"AC187901.4_FG002"	1
"AC187901.4_FG004"	1
"AC187902.3_FG006"	1
"AC187903.3_FG004"	1
"AC187904.3_FG004"	0.735787693383074
"AC187910.5_FG002"	1
"AC187910.5_FG006"	1
"AC187911.3_FG004"	1
"AC187917.3_FG001"	0.00513515696767361
"AC187919.5_FG007"	1
"AC187919.5_FG010"	1
"AC187920.3_FG001"	1
"AC188000.3_FG003"	1
"AC188000.3_FG006"	0.731526141194842
"AC188001.3_FG009"	1
"AC188003.3_FG011"	0.00202666311343323
"AC188003.3_FG012"	1
"AC188005.3_FG003"	1
"AC188008.3_FG005"	1
"AC188008.3_FG007"	1
"AC188008.3_FG008"	1
"AC188010.3_FG002"	1
"AC188010.3_FG003"	1
"AC188011.3_FG001"	1
"AC188013.3_FG001"	1
"AC188015.4_FG001"	1
"AC188019.3_FG001"	1
"AC188020.3_FG002"	1
"AC188023.3_FG005"	0.809966945837614
"AC188023.3_FG011"	1
"AC188024.3_FG003"	1
"AC188024.3_FG005"	1
"AC188027.3_FG005"	1
"AC188033.3_FG007"	1
"AC188036.3_FG001"	1
"AC188036.3_FG003"	1
"AC188125.3_FG006"	1
"AC188127.3_FG005"	1
"AC188128.3_FG002"	1
"AC188128.3_FG004"	0.554469885427454
"AC188129.4_FG001"	1
"AC188132.3_FG008"	1
"AC188134.2_FG009"	0.697603894350517
"AC188134.2_FG011"	0.709367998070579
"AC188144.2_FG006"	1
"AC188195.2_FG003"	1
"AC188195.2_FG004"	1
"AC188195.2_FG005"	1
"AC188195.2_FG006"	1
"AC188197.3_FG001"	1
"AC188296.3_FG004"	0.416233088287829
"AC188296.3_FG006"	1
"AC188396.5_FG002"	1
"AC188582.3_FG002"	1
"AC188583.4_FG003"	1
"AC188583.4_FG004"	1
"AC188612.3_FG009"	1
"AC188613.4_FG003"	1
"AC188709.3_FG001"	1
"AC188710.4_FG001"	1
"AC188710.4_FG006"	1
"AC188710.4_FG008"	1
"AC188713.2_FG003"	1
"AC188713.2_FG005"	1
"AC188714.3_FG006"	1
"AC188715.3_FG001"	1
"AC188716.3_FG008"	1
"AC188718.3_FG004"	1
"AC188718.3_FG005"	1
"AC188718.3_FG006"	1
"AC188718.3_FG011"	1
"AC188718.3_FG015"	0.475669963112844
"AC188719.3_FG003"	1
"AC188720.3_FG007"	1
"AC188720.3_FG010"	1
"AC188721.3_FG001"	0.731526141194842
"AC188721.3_FG002"	1
"AC188721.3_FG004"	1
"AC188722.3_FG002"	1
"AC188723.3_FG001"	1
"AC188724.3_FG006"	1
"AC188727.3_FG003"	1
"AC188727.3_FG005"	1
"AC188729.3_FG003"	1
"AC188731.3_FG004"	1
"AC188734.3_FG004"	1
"AC188735.3_FG001"	1
"AC188737.4_FG003"	1
"AC188738.4_FG004"	1
"AC188738.4_FG006"	1
"AC188742.3_FG002"	1
"AC188744.3_FG003"	1
"AC188744.3_FG005"	1
"AC188744.3_FG008"	1
"AC188744.3_FG009"	1
"AC188745.3_FG001"	1
"AC188746.2_FG001"	1
"AC188749.4_FG001"	1
"AC188749.4_FG005"	1
"AC188751.3_FG004"	1
"AC188751.3_FG005"	1
"AC188752.3_FG006"	0.0690999212787973
"AC188752.3_FG008"	1
"AC188752.3_FG011"	0.00653723148117622
"AC188753.3_FG003"	1
"AC188753.3_FG004"	0.245206533991639
"AC188753.3_FG005"	1
"AC188753.3_FG007"	1
"AC188754.3_FG002"	0.0238565866741347
"AC188755.3_FG001"	1
"AC188755.3_FG002"	1
"AC188755.3_FG003"	1
"AC188756.2_FG002"	0.731526141194842
"AC188756.2_FG004"	1
"AC188757.4_FG004"	1
"AC188759.3_FG004"	1
"AC188759.3_FG010"	1
"AC188776.3_FG001"	1
"AC188823.3_FG007"	1
"AC188824.2_FG003"	1
"AC188826.3_FG002"	1
"AC188827.4_FG001"	1
"AC188827.4_FG012"	1
"AC188831.3_FG003"	1
"AC188831.3_FG005"	0.776634105912006
"AC188831.3_FG006"	1
"AC188831.3_FG008"	1
"AC188831.3_FG013"	1
"AC188832.5_FG001"	1
"AC188832.5_FG005"	1
"AC188834.4_FG001"	1
"AC188837.3_FG003"	1
"AC188838.3_FG005"	1
"AC188839.3_FG001"	1
"AC188839.3_FG003"	1
"AC188843.3_FG011"	1
"AC188964.3_FG002"	1
"AC188964.3_FG003"	1
"AC188965.3_FG008"	1
"AC188966.3_FG002"	1
"AC188970.3_FG001"	1
"AC188970.3_FG007"	1
"AC188970.3_FG008"	1
"AC188972.3_FG003"	1
"AC188978.3_FG008"	1
"AC188986.3_FG002"	1
"AC188987.3_FG004"	1
"AC188987.3_FG006"	1
"AC188987.3_FG007"	1
"AC189038.3_FG004"	1
"AC189039.3_FG003"	1
"AC189039.3_FG013"	0.791766932956083
"AC189041.2_FG005"	1
"AC189044.2_FG002"	1
"AC189048.2_FG001"	1
"AC189052.3_FG003"	1
"AC189054.3_FG004"	1
"AC189056.3_FG001"	1
"AC189057.3_FG002"	1
"AC189060.4_FG003"	1
"AC189060.4_FG004"	1
"AC189060.4_FG007"	1
"AC189061.3_FG004"	0.697603894350517
"AC189062.2_FG001"	1
"AC189062.2_FG005"	0.731526141194842
"AC189077.3_FG002"	1
"AC189078.3_FG004"	1
"AC189078.3_FG005"	1
"AC189078.3_FG008"	1
"AC189084.3_FG002"	1
"AC189090.3_FG001"	1
"AC189091.2_FG001"	1
"AC189091.2_FG002"	1
"AC189100.4_FG002"	1
"AC189279.2_FG003"	1
"AC189280.3_FG001"	1
"AC189280.3_FG002"	1
"AC189280.3_FG004"	1
"AC189284.3_FG003"	1
"AC189694.3_FG003"	1
"AC189699.4_FG001"	1
"AC189699.4_FG002"	1
"AC189744.3_FG005"	0.460697973090951
"AC189745.3_FG001"	1
"AC189749.2_FG003"	1
"AC189750.4_FG004"	0.00208678508573737
"AC189752.3_FG002"	1
"AC189752.3_FG003"	1
"AC189752.3_FG004"	1
"AC189753.3_FG002"	0.336391379129672
"AC189754.3_FG004"	1
"AC189755.3_FG004"	1
"AC189760.3_FG001"	1
"AC189760.3_FG002"	1
"AC189760.3_FG003"	1
"AC189762.3_FG001"	1
"AC189765.3_FG004"	1
"AC189766.3_FG001"	1
"AC189768.3_FG005"	1
"AC189770.3_FG002"	1
"AC189770.3_FG004"	1
"AC189771.3_FG001"	1
"AC189772.3_FG002"	1
"AC189773.3_FG001"	1
"AC189773.3_FG002"	0.0141176030627494
"AC189774.4_FG003"	1
"AC189774.4_FG004"	1
"AC189778.3_FG004"	1
"AC189781.3_FG004"	1
"AC189782.2_FG005"	1
"AC189783.3_FG004"	1
"AC189784.3_FG003"	1
"AC189785.3_FG009"	1
"AC189787.3_FG001"	1
"AC189790.2_FG002"	1
"AC189790.2_FG003"	1
"AC189792.3_FG002"	0.731526141194842
"AC189792.3_FG005"	0.725523642627043
"AC189794.3_FG003"	1
"AC189795.3_FG001"	1
"AC189796.3_FG004"	0.731526141194842
"AC189798.3_FG001"	1
"AC189798.3_FG006"	1
"AC189879.3_FG003"	0.00282545698124456
"AC189882.3_FG006"	1
"AC189883.3_FG002"	1
"AC190035.1_FG004"	1
"AC190035.1_FG005"	1
"AC190225.2_FG001"	1
"AC190480.1_FG007"	1
"AC190482.1_FG001"	1
"AC190483.1_FG003"	1
"AC190483.1_FG005"	1
"AC190485.1_FG004"	1
"AC190485.1_FG005"	1
"AC190486.1_FG003"	1
"AC190488.1_FG003"	1
"AC190489.1_FG013"	1
"AC190490.1_FG005"	1
"AC190491.1_FG002"	0.383214853355011
"AC190493.1_FG001"	1
"AC190493.1_FG002"	1
"AC190494.1_FG019"	1
"AC190496.1_FG002"	1
"AC190498.1_FG007"	1
"AC190499.1_FG002"	1
"AC190499.1_FG003"	0.785895296349639
"AC190503.1_FG002"	1
"AC190504.1_FG003"	1
"AC190504.1_FG005"	1
"AC190507.1_FG001"	1
"AC190507.1_FG004"	1
"AC190507.1_FG007"	1
"AC190515.1_FG002"	1
"AC190516.1_FG002"	1
"AC190516.1_FG003"	1
"AC190518.1_FG002"	1
"AC190522.1_FG005"	0.342513182169833
"AC190526.3_FG004"	0.789068332399111
"AC190527.4_FG001"	1
"AC190528.3_FG002"	1
"AC190533.4_FG006"	1
"AC190537.2_FG002"	1
"AC190538.2_FG005"	1
"AC190539.2_FG004"	1
"AC190544.2_FG004"	1
"AC190545.3_FG001"	1
"AC190547.3_FG005"	1
"AC190549.3_FG004"	1
"AC190550.3_FG005"	0.731526141194842
"AC190554.3_FG005"	1
"AC190554.3_FG008"	1
"AC190558.3_FG003"	1
"AC190560.2_FG002"	1
"AC190561.3_FG002"	1
"AC190561.3_FG007"	1
"AC190565.2_FG003"	1
"AC190570.3_FG003"	0.731526141194842
"AC190572.4_FG001"	1
"AC190573.3_FG001"	1
"AC190576.2_FG002"	1
"AC190579.4_FG009"	1
"AC190579.4_FG011"	1
"AC190582.4_FG011"	1
"AC190586.3_FG001"	1
"AC190587.3_FG005"	0.0341171660617919
"AC190588.3_FG003"	1
"AC190588.3_FG009"	1
"AC190589.2_FG001"	1
"AC190589.2_FG002"	1
"AC190590.3_FG001"	1
"AC190590.3_FG002"	1
"AC190597.4_FG002"	1
"AC190605.2_FG003"	0.788281968129031
"AC190606.2_FG004"	1
"AC190609.3_FG001"	0.697603894350517
"AC190609.3_FG002"	1
"AC190609.3_FG003"	0.376393139992027
"AC190609.3_FG004"	0.582470127027933
"AC190609.3_FG005"	1
"AC190612.3_FG002"	1
"AC190613.3_FG001"	0.709539639900479
"AC190614.3_FG004"	0.495193278032177
"AC190618.4_FG002"	1
"AC190620.3_FG004"	1
"AC190621.2_FG002"	1
"AC190621.2_FG003"	1
"AC190623.3_FG001"	1
"AC190623.3_FG002"	1
"AC190623.3_FG004"	1
"AC190628.4_FG007"	1.69102832373834e-10
"AC190630.2_FG001"	1
"AC190631.4_FG001"	1
"AC190632.2_FG004"	1
"AC190634.1_FG005"	1
"AC190636.3_FG005"	1
"AC190638.3_FG001"	1
"AC190638.3_FG006"	1
"AC190640.4_FG002"	1
"AC190640.4_FG006"	1
"AC190643.4_FG011"	1
"AC190652.3_FG001"	0.366454128064501
"AC190652.3_FG003"	1
"AC190652.3_FG004"	1
"AC190659.4_FG003"	1
"AC190659.4_FG004"	1
"AC190659.4_FG007"	1
"AC190665.3_FG006"	1
"AC190667.1_FG001"	1
"AC190667.1_FG004"	1
"AC190671.4_FG003"	1
"AC190671.4_FG008"	1
"AC190672.3_FG003"	1
"AC190673.3_FG004"	1
"AC190675.3_FG002"	1
"AC190675.3_FG003"	1
"AC190677.3_FG003"	1
"AC190682.3_FG014"	1
"AC190684.3_FG001"	1
"AC190685.3_FG005"	1
"AC190688.3_FG006"	1
"AC190693.1_FG009"	1
"AC190695.3_FG001"	1
"AC190695.3_FG003"	1
"AC190700.3_FG002"	1
"AC190701.3_FG001"	1
"AC190704.3_FG001"	1
"AC190710.4_FG001"	1
"AC190713.3_FG001"	1
"AC190713.3_FG004"	1
"AC190716.3_FG001"	1
"AC190716.3_FG005"	1
"AC190719.2_FG001"	1
"AC190719.2_FG003"	1
"AC190721.3_FG003"	1
"AC190724.3_FG004"	1
"AC190728.3_FG002"	1
"AC190733.2_FG007"	1
"AC190734.2_FG001"	0.49477790171209
"AC190734.2_FG003"	1
"AC190734.2_FG006"	0.716440428056599
"AC190734.2_FG008"	1
"AC190740.2_FG002"	1
"AC190740.2_FG003"	1
"AC190740.2_FG004"	1
"AC190743.3_FG005"	1
"AC190743.3_FG009"	1
"AC190743.3_FG012"	0.00110694115709673
"AC190744.2_FG001"	1
"AC190744.2_FG002"	1
"AC190744.2_FG003"	1
"AC190744.2_FG009"	1
"AC190744.2_FG010"	1
"AC190747.2_FG005"	1
"AC190749.3_FG001"	1
"AC190749.3_FG006"	1
"AC190750.2_FG009"	1
"AC190750.2_FG014"	0.998356543139307
"AC190751.4_FG003"	1
"AC190751.4_FG008"	1
"AC190752.2_FG002"	0.439947158220581
"AC190752.2_FG003"	1
"AC190752.2_FG007"	1
"AC190753.4_FG002"	1
"AC190755.2_FG003"	1
"AC190756.4_FG007"	1
"AC190757.3_FG001"	1
"AC190757.3_FG003"	1
"AC190761.3_FG002"	1
"AC190762.3_FG006"	1
"AC190763.3_FG002"	1
"AC190765.3_FG003"	1
"AC190766.2_FG002"	1
"AC190771.2_FG003"	0.383679852888087
"AC190771.2_FG006"	1
"AC190771.2_FG008"	1
"AC190771.2_FG010"	1
"AC190772.4_FG008"	1
"AC190772.4_FG011"	1
"AC190775.2_FG002"	1
"AC190775.2_FG003"	1
"AC190778.2_FG004"	1
"AC190786.4_FG001"	1
"AC190788.2_FG001"	1
"AC190788.2_FG004"	0.698842501554972
"AC190788.2_FG005"	0.414132168405146
"AC190788.2_FG007"	1
"AC190789.3_FG001"	1
"AC190789.3_FG002"	1
"AC190789.3_FG005"	1
"AC190792.2_FG006"	1
"AC190798.3_FG011"	1
"AC190799.2_FG001"	1
"AC190799.2_FG010"	1
"AC190801.3_FG002"	1
"AC190801.3_FG005"	1
"AC190801.3_FG006"	1
"AC190803.2_FG001"	1
"AC190803.2_FG003"	1
"AC190803.2_FG004"	1
"AC190807.2_FG001"	1
"AC190807.2_FG004"	1
"AC190808.2_FG002"	1
"AC190809.2_FG002"	1
"AC190811.1_FG003"	1
"AC190811.1_FG007"	1
"AC190812.3_FG006"	1
"AC190813.3_FG004"	1
"AC190813.3_FG006"	1
"AC190813.3_FG011"	0.54268402881697
"AC190813.3_FG015"	1
"AC190816.3_FG002"	0.822185330290489
"AC190816.3_FG007"	0.000151123495298703
"AC190818.2_FG010"	1
"AC190821.2_FG002"	1
"AC190822.2_FG001"	1
"AC190822.2_FG003"	1
"AC190829.3_FG002"	0.00732577659367689
"AC190832.2_FG003"	0.731526141194842
"AC190832.2_FG005"	0.227284213470297
"AC190832.2_FG006"	1
"AC190834.3_FG005"	1
"AC190835.3_FG001"	0.791766932956083
"AC190837.3_FG013"	1
"AC190841.2_FG007"	1
"AC190843.2_FG001"	1
"AC190844.2_FG006"	1
"AC190845.2_FG001"	1
"AC190847.3_FG006"	1
"AC190850.3_FG004"	1
"AC190851.3_FG003"	1
"AC190851.3_FG005"	1
"AC190853.3_FG004"	1
"AC190858.3_FG001"	1
"AC190858.3_FG004"	1
"AC190858.3_FG005"	1
"AC190859.3_FG006"	1
"AC190860.2_FG006"	1
"AC190860.2_FG008"	0.576661000970084
"AC190864.4_FG002"	1
"AC190866.3_FG001"	1
"AC190870.3_FG001"	1
"AC190870.3_FG003"	1
"AC190872.2_FG001"	1
"AC190872.2_FG003"	1
"AC190878.3_FG005"	1
"AC190879.4_FG001"	1
"AC190882.3_FG001"	1
"AC190883.2_FG005"	1
"AC190885.4_FG006"	1
"AC190886.3_FG006"	1
"AC190890.3_FG003"	1
"AC190896.3_FG005"	1
"AC190899.2_FG003"	0.697603894350517
"AC190900.2_FG003"	1
"AC190900.2_FG004"	1
"AC190902.2_FG005"	0.474050980840079
"AC190907.3_FG003"	1
"AC190909.3_FG001"	1
"AC190909.3_FG002"	1
"AC190909.3_FG003"	5.94701975160822e-05
"AC190909.3_FG004"	0.000202225835012867
"AC190910.2_FG001"	1
"AC190913.3_FG002"	1
"AC190915.3_FG007"	1
"AC190918.3_FG002"	1
"AC190918.3_FG006"	1
"AC190920.3_FG007"	1
"AC190922.3_FG003"	1
"AC190922.3_FG007"	0.25827468204011
"AC190925.2_FG002"	1
"AC190928.1_FG001"	1
"AC190932.3_FG008"	1
"AC190933.3_FG004"	0.150145186044052
"AC190934.3_FG003"	1
"AC190935.2_FG001"	1
"AC190936.1_FG004"	1
"AC190940.3_FG005"	1
"AC190950.2_FG004"	1
"AC190954.3_FG006"	1
"AC190959.3_FG004"	1
"AC190963.1_FG002"	1
"AC190966.3_FG011"	1
"AC190968.2_FG001"	1
"AC190968.2_FG009"	1
"AC190970.2_FG002"	1
"AC190971.3_FG003"	1
"AC190975.3_FG004"	1
"AC190976.3_FG003"	1
"AC190978.3_FG007"	1
"AC190980.4_FG006"	1
"AC190981.2_FG007"	0.697603894350517
"AC190983.3_FG001"	1
"AC190983.3_FG002"	1
"AC190985.3_FG006"	0.194334226224538
"AC190990.2_FG002"	1
"AC190990.2_FG005"	1
"AC190991.3_FG001"	1
"AC190992.2_FG009"	1
"AC190996.4_FG001"	1
"AC190999.2_FG004"	0.416775267128136
"AC191000.3_FG001"	1
"AC191009.3_FG004"	1
"AC191012.2_FG001"	1
"AC191015.2_FG004"	1
"AC191019.2_FG002"	1
"AC191023.2_FG007"	1
"AC191028.3_FG001"	1
"AC191037.3_FG009"	1
"AC191039.3_FG002"	1
"AC191040.2_FG001"	1
"AC191040.2_FG002"	1
"AC191042.4_FG001"	1
"AC191045.3_FG006"	1
"AC191046.2_FG002"	1
"AC191048.2_FG006"	1
"AC191049.3_FG006"	1
"AC191049.3_FG007"	1
"AC191050.3_FG003"	1
"AC191050.3_FG006"	1
"AC191052.3_FG007"	1
"AC191054.3_FG002"	1
"AC191055.3_FG007"	1
"AC191057.2_FG001"	1
"AC191064.3_FG007"	1
"AC191067.3_FG005"	1
"AC191069.3_FG004"	0.456956443480876
"AC191069.3_FG007"	1
"AC191070.3_FG002"	0.731526141194842
"AC191070.3_FG004"	1
"AC191070.3_FG006"	1
"AC191071.3_FG001"	1
"AC191072.3_FG006"	1
"AC191073.2_FG001"	1
"AC191073.2_FG003"	1
"AC191078.2_FG001"	1
"AC191078.2_FG002"	1
"AC191091.1_FG005"	0.731526141194842
"AC191096.2_FG001"	1
"AC191096.2_FG002"	1
"AC191096.2_FG004"	1
"AC191097.3_FG007"	1
"AC191097.3_FG010"	1
"AC191098.3_FG002"	1
"AC191107.4_FG001"	1
"AC191107.4_FG002"	1
"AC191109.3_FG001"	1
"AC191113.2_FG002"	0.0341237262016839
"AC191114.3_FG001"	1
"AC191114.3_FG005"	1
"AC191115.3_FG002"	1
"AC191118.3_FG001"	1
"AC191119.2_FG004"	1
"AC191121.3_FG002"	1
"AC191122.4_FG005"	1
"AC191122.4_FG011"	1
"AC191125.3_FG003"	1
"AC191127.5_FG006"	1
"AC191134.2_FG001"	1
"AC191135.3_FG002"	1
"AC191138.2_FG002"	1
"AC191145.3_FG008"	1
"AC191147.3_FG002"	1
"AC191176.3_FG002"	1
"AC191246.3_FG002"	1
"AC191246.3_FG004"	1
"AC191246.3_FG006"	1
"AC191247.3_FG003"	1
"AC191249.2_FG007"	1
"AC191251.3_FG002"	1
"AC191251.3_FG005"	0.298410619181358
"AC191253.3_FG004"	1
"AC191254.3_FG001"	1
"AC191254.3_FG003"	0.472418376372561
"AC191255.2_FG003"	1
"AC191256.3_FG001"	1
"AC191257.3_FG002"	0.475669963112844
"AC191257.3_FG006"	1
"AC191257.3_FG010"	1
"AC191261.3_FG005"	1
"AC191262.2_FG006"	1
"AC191263.3_FG005"	1
"AC191264.3_FG002"	1
"AC191264.3_FG003"	1
"AC191269.3_FG005"	1
"AC191271.2_FG002"	1
"AC191271.2_FG005"	1
"AC191272.3_FG003"	1
"AC191273.3_FG003"	1
"AC191273.3_FG007"	1
"AC191273.3_FG009"	1
"AC191276.2_FG002"	1
"AC191276.2_FG003"	1
"AC191277.3_FG003"	1
"AC191278.3_FG001"	1
"AC191279.2_FG001"	1
"AC191279.2_FG003"	1
"AC191281.3_FG002"	1
"AC191281.3_FG003"	1
"AC191283.3_FG004"	0.180795864297721
"AC191287.2_FG001"	1
"AC191287.2_FG003"	1
"AC191293.3_FG004"	1
"AC191296.3_FG003"	1
"AC191297.3_FG002"	1
"AC191297.3_FG004"	1
"AC191301.3_FG002"	1
"AC191304.3_FG002"	1
"AC191304.3_FG012"	1
"AC191305.3_FG002"	1
"AC191306.3_FG002"	1
"AC191306.3_FG004"	0.00963467484834944
"AC191315.2_FG003"	1
"AC191317.3_FG009"	0.000288723822289477
"AC191318.3_FG004"	1
"AC191320.2_FG003"	1
"AC191321.3_FG001"	1
"AC191321.3_FG002"	1
"AC191324.3_FG002"	1
"AC191325.3_FG005"	1
"AC191325.3_FG006"	1
"AC191326.2_FG006"	1
"AC191328.3_FG002"	1
"AC191330.3_FG001"	1
"AC191330.3_FG009"	1
"AC191331.3_FG002"	1
"AC191331.3_FG004"	1
"AC191333.3_FG010"	1
"AC191334.1_FG001"	1
"AC191337.4_FG008"	1
"AC191338.3_FG002"	1
"AC191350.2_FG002"	1
"AC191350.2_FG004"	1
"AC191351.3_FG007"	1
"AC191351.3_FG010"	1
"AC191359.3_FG003"	0.731526141194842
"AC191360.3_FG004"	0.924860190927639
"AC191360.3_FG015"	1
"AC191360.3_FG016"	1
"AC191361.4_FG004"	1
"AC191361.4_FG006"	1
"AC191362.3_FG002"	1
"AC191362.3_FG004"	1
"AC191366.2_FG002"	1
"AC191366.2_FG006"	0.280445055577504
"AC191373.3_FG002"	0.731526141194842
"AC191373.3_FG003"	1
"AC191375.3_FG001"	1
"AC191375.3_FG003"	1
"AC191377.3_FG002"	0.475669963112844
"AC191378.2_FG001"	1
"AC191379.3_FG002"	1
"AC191380.3_FG001"	1
"AC191387.3_FG002"	1
"AC191387.3_FG005"	1
"AC191387.3_FG007"	1
"AC191389.3_FG001"	1
"AC191391.3_FG011"	1
"AC191394.3_FG002"	1
"AC191398.1_FG001"	1
"AC191399.3_FG002"	1
"AC191401.3_FG009"	1
"AC191401.3_FG011"	1
